temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
27.61,90.31,7.45,314,10.7,30.6,0.024,847,81.07,76.6,84.73,1,1,1,1,2
39.5,147.72,8.85,102,6.81,40.81,0.142,392,55.13,65.34,30.79,0,0,1,0,1
26.43,174.1,7.02,24,2.94,28.37,0.086,594,38.88,35.63,20.07,0,0,1,0,2
26.94,269.47,7.4,148,13.65,6.38,0.035,322,55.86,64.97,38.67,1,1,0,0,0
43.59,79.79,6.68,361,9.86,28.96,0.028,288,73.71,82.8,91.73,0,1,1,0,1
30.21,99.35,6.08,480,9.53,42.44,0.046,976,61.09,69.58,59.64,0,0,0,0,1
24.33,271.49,8.86,395,9.84,11.7,0.037,551,22.29,92.79,48.77,1,0,0,1,2
25.47,61.81,7.64,284,2.11,48.32,0.068,476,20.61,14.55,64.91,0,1,0,1,2
35.73,68.31,7.41,198,7.56,4.5,0.199,237,32.71,54.73,18.11,1,0,0,1,2
41.36,299.49,6.55,18,2.74,4.08,0.06,546,52.61,70.73,45.6,1,0,1,1,2
20.2,16.55,6.58,252,5.15,24.56,0.084,327,80.97,81.08,92.94,1,0,1,1,1
28.34,274.54,8.33,150,11.23,17.71,0.139,215,62.49,94.76,61.54,0,1,0,1,0
35.83,268.17,7.76,251,10.6,44.11,0.018,660,94.49,45.54,48.54,0,0,1,0,1
24.22,5.57,7.83,278,2.43,13.78,0.139,177,84.7,34.23,89.38,1,0,0,0,2
34.02,197.63,7.1,286,5.72,32.39,0.012,0,88.3,77.94,56.54,1,1,0,1,1
41.02,236.09,7.97,430,10.52,36.85,0.021,656,49.74,65.62,61.79,0,0,0,1,1
30.18,172.17,7.28,1,13.58,30.06,0.163,195,49.47,89.64,77.97,0,1,1,0,1
21.92,288.37,6.74,262,4.62,2.48,0.098,3,83.74,85.82,46.11,0,1,0,1,1
21.19,192.36,6.19,102,6.4,22.6,0.031,264,34.64,49.49,81.96,1,1,1,0,2
38.1,56.03,8.22,229,4.04,0.22,0.064,32,22.63,36.66,88.38,0,0,1,1,2
38.2,186.56,8.28,231,4.27,30.49,0.119,487,52.19,52.47,74.51,0,0,1,1,2
28.55,279.22,7.74,269,7.94,31.47,0.101,92,79.66,28.72,88.85,1,0,0,1,1
28.25,18.62,7.43,449,4.97,13.64,0.196,566,90.95,50.77,79.45,1,0,0,1,2
32.69,187.76,8.1,440,9.11,1.8,0.097,102,76.09,76.33,69.6,0,1,1,1,1
31.22,18.33,8.53,359,3.02,16.66,0.189,211,94.75,23.3,82.87,1,1,0,1,2
23.28,200.22,8.67,92,8.69,34.22,0.028,707,91.36,88.23,99.81,1,1,0,1,2
25.07,200.26,7.95,384,13.74,34.92,0.083,706,89.5,15.74,86.14,0,0,0,1,2
21.41,203.3,6.98,379,7.99,46.73,0.03,350,56.05,44.9,31.58,0,0,1,0,1
44.28,172.18,6.38,140,13.86,49.19,0.087,820,96.07,34.78,11.46,0,1,0,1,2
23.44,12.52,7.14,275,5.87,25.29,0.15,86,32.76,55.55,17.67,0,1,1,1,2
26.2,28.61,7.27,453,12.3,41.23,0.016,823,97.81,78.69,64.76,1,0,1,1,2
37.17,298.48,7.4,273,9.03,39.4,0.146,109,60.37,43.02,77.39,1,1,1,1,2
25.69,268.77,7.02,391,3.37,41.71,0.099,684,49.89,74.93,39.43,1,1,0,1,2
38.34,269.14,7.3,247,4.35,46.3,0.021,304,21.05,38.42,80.19,1,0,0,0,2
40.3,234.97,8.05,96,13.57,48.33,0.076,290,43.43,72.42,93.23,1,1,1,1,2
42.04,274.58,6.83,15,10.78,3.85,0.159,523,28.61,13.42,28.76,0,0,1,0,2
21.64,226.68,6.49,38,3.53,23.22,0.033,352,39.23,61.72,60.46,0,0,0,0,1
36.77,134.74,8.67,451,7.51,32.94,0.071,936,45.65,61.47,74.93,1,0,0,1,2
27.07,55.17,6.16,157,4.73,8.35,0.004,453,24.17,18.94,73.16,0,0,1,1,2
40.79,255.79,6.52,26,10.16,18.22,0.029,987,38.25,27.33,63.1,1,1,0,0,2
22.62,215.02,6.9,320,12.57,17.68,0.199,348,48.67,11.86,18.72,0,1,0,1,2
22.46,168.2,6.36,29,7.36,47.81,0.145,906,57.07,84.79,18.9,0,1,1,1,2
39.15,91.73,7.23,32,7.1,8.8,0.094,236,83.03,69.25,56.28,0,1,1,1,1
23.88,124.31,7.89,245,4.63,3.05,0.109,546,47.69,13.86,74.75,1,1,0,1,2
22.19,142.67,8.57,66,6.85,41.04,0.115,490,30.53,92.96,50.56,1,1,0,1,2
40.86,197.84,6.18,379,2.17,31.5,0.11,417,35.0,25.37,88.33,0,0,0,1,2
32.6,218.21,7.44,246,5.58,22.41,0.065,305,37.08,94.11,81.69,1,1,0,0,1
37.37,48.08,6.71,356,5.07,11.12,0.04,471,44.57,63.82,25.46,1,1,0,0,2
39.48,150.28,7.09,144,6.66,48.0,0.154,38,36.24,19.98,77.57,1,1,1,0,2
28.59,279.24,6.36,380,11.01,38.93,0.191,354,54.9,33.06,15.33,0,0,1,1,2
37.18,193.79,8.84,12,3.87,6.4,0.002,164,59.64,92.15,64.78,0,0,0,1,1
38.84,214.74,6.46,326,9.77,35.51,0.127,883,57.89,37.52,93.82,0,1,0,0,2
32.95,3.46,7.55,421,13.54,26.72,0.076,989,61.96,11.18,76.26,0,1,1,0,2
43.92,67.17,7.37,27,2.48,12.96,0.062,243,86.16,10.86,81.82,0,0,1,0,1
34.74,16.61,6.15,98,5.69,18.6,0.016,129,97.37,95.5,98.55,1,0,0,0,0
25.43,249.3,8.13,293,11.17,35.33,0.123,223,74.93,29.83,45.47,0,0,1,1,1
29.37,39.93,8.82,97,3.96,26.98,0.102,494,20.78,43.26,64.61,1,1,0,1,2
30.64,46.16,8.93,299,12.99,16.2,0.18,22,55.36,27.3,50.5,1,1,1,1,2
36.59,18.73,8.61,155,13.4,35.15,0.19,49,59.95,21.53,82.52,1,0,1,0,2
29.35,243.12,7.71,3,5.42,6.82,0.152,767,87.47,49.26,49.0,1,0,0,0,1
34.15,78.57,7.82,80,7.62,35.14,0.199,377,79.97,58.36,51.59,1,0,0,0,0
39.35,136.12,8.65,287,9.99,13.12,0.041,969,91.14,99.06,20.43,1,1,1,1,2
37.03,111.8,8.2,102,12.32,10.74,0.081,723,63.16,17.94,46.97,0,0,0,0,1
42.52,271.96,8.47,202,13.99,21.79,0.03,940,47.43,16.39,39.86,1,0,1,0,2
27.84,270.74,6.69,105,8.91,0.23,0.008,297,37.69,51.01,39.79,1,1,0,1,1
24.01,268.34,6.88,141,5.78,45.14,0.047,183,69.27,40.14,71.04,0,1,1,1,1
41.39,15.05,8.65,440,10.77,4.45,0.07,704,99.53,20.01,63.12,0,0,1,1,2
39.51,193.15,6.35,211,3.67,44.06,0.15,607,52.03,89.99,57.23,1,0,1,1,2
34.84,9.29,6.83,408,10.31,22.97,0.027,360,72.5,86.37,36.59,1,0,1,1,1
32.0,80.41,7.14,395,10.98,9.45,0.032,747,43.91,76.25,59.3,0,1,1,0,2
25.4,234.56,6.84,468,5.98,29.2,0.141,912,46.01,66.94,85.06,0,0,0,0,2
33.27,276.88,6.62,110,5.32,12.78,0.093,628,59.56,92.17,43.94,1,1,0,1,1
35.6,131.73,7.46,248,3.94,41.87,0.159,86,98.05,75.38,92.35,0,1,0,1,1
37.85,88.41,7.65,194,10.97,25.89,0.132,295,22.29,15.94,44.54,1,1,1,1,2
20.74,110.41,6.67,286,10.3,16.8,0.052,476,78.54,25.94,49.03,0,1,1,0,2
30.11,46.49,7.63,66,13.32,20.07,0.106,10,68.44,39.52,61.54,1,0,1,0,1
41.52,266.77,6.91,490,12.22,10.82,0.101,396,81.02,49.58,87.0,0,0,0,1,1
42.59,85.0,8.9,226,3.3,36.22,0.028,320,79.3,93.0,12.59,0,1,0,0,1
41.32,230.15,7.02,355,5.97,12.97,0.149,320,55.71,71.07,86.71,0,1,0,0,1
39.24,79.56,8.67,286,7.53,41.24,0.14,954,49.06,96.09,98.51,1,0,0,0,2
28.82,101.13,8.28,359,11.59,49.09,0.161,458,86.68,27.61,24.56,0,0,1,1,2
20.07,273.59,7.87,465,13.14,25.0,0.178,762,25.49,67.69,79.96,1,1,1,0,2
43.17,223.2,6.93,82,12.94,22.45,0.136,258,80.59,14.55,59.81,0,1,1,1,1
39.3,65.23,6.67,174,3.52,45.35,0.118,748,39.35,48.79,39.88,0,1,0,0,2
35.65,101.41,8.1,314,6.06,39.73,0.158,815,65.74,38.1,77.12,1,0,1,0,2
40.11,246.64,7.42,370,6.01,1.44,0.025,877,72.07,22.97,94.14,0,1,1,1,2
34.87,233.17,8.21,212,3.07,23.51,0.025,529,91.21,88.67,98.02,1,0,1,0,2
30.68,126.69,6.76,425,9.54,36.52,0.074,962,85.24,65.82,96.37,0,1,1,1,2
32.31,25.64,6.79,469,5.09,46.28,0.028,384,42.29,49.95,90.88,1,0,0,1,1
37.64,248.65,8.63,144,8.23,15.65,0.142,732,90.41,58.73,91.55,0,0,1,1,2
43.7,74.9,8.82,439,2.8,9.4,0.072,720,89.57,79.83,66.71,0,1,1,0,2
44.39,17.22,6.42,142,9.15,39.69,0.007,658,98.09,38.36,48.6,1,0,1,1,2
21.47,44.9,8.24,151,8.9,29.96,0.005,487,55.0,12.08,41.21,0,1,1,0,1
42.21,272.85,6.31,15,10.0,33.48,0.044,262,52.68,66.68,39.9,1,1,1,1,2
28.75,220.29,8.82,441,6.92,3.21,0.174,233,63.38,37.06,70.05,1,1,0,1,2
22.84,143.09,7.07,124,11.39,24.71,0.022,281,55.11,83.86,80.21,1,1,0,0,0
31.63,169.11,9.0,237,10.28,27.15,0.113,57,85.04,54.54,99.52,0,1,1,0,1
37.06,13.99,6.75,262,9.14,37.77,0.028,66,69.35,47.03,92.97,1,1,1,1,1
25.47,228.29,8.16,17,12.16,45.44,0.183,245,27.61,46.95,94.79,1,1,0,0,1
21.42,215.35,7.74,86,4.86,23.1,0.038,604,75.3,33.31,91.15,0,0,1,1,2
29.72,255.28,7.91,458,10.42,38.31,0.063,334,33.62,11.98,29.07,0,1,1,0,2
32.54,74.31,8.06,346,5.25,12.19,0.051,247,77.04,34.96,10.06,1,0,1,1,2
23.08,112.23,7.98,168,9.92,11.1,0.193,262,27.78,45.06,11.36,0,0,1,1,2
41.25,17.97,6.68,43,9.77,42.37,0.078,240,36.37,15.85,17.15,0,1,1,1,2
38.15,204.69,6.41,431,12.63,8.73,0.126,899,26.19,11.09,35.93,1,0,1,0,2
30.49,36.42,6.31,116,13.0,5.38,0.039,159,74.17,28.42,65.65,0,0,1,1,1
43.29,166.47,8.78,389,9.75,23.65,0.01,164,65.26,93.28,12.29,1,0,0,0,1
24.51,153.12,7.52,388,13.78,47.32,0.195,740,45.4,23.37,10.39,0,1,1,1,2
32.09,298.52,8.02,464,5.04,11.26,0.012,437,87.45,90.84,50.31,1,1,1,1,2
21.66,56.62,7.23,354,6.37,35.12,0.137,702,57.41,48.63,68.0,1,1,1,0,2
22.48,255.84,7.52,159,13.89,23.18,0.079,572,70.84,19.53,90.58,1,1,0,0,2
20.92,239.69,6.41,233,5.69,14.29,0.061,455,68.65,19.73,69.04,1,1,1,1,2
34.93,102.56,7.38,499,13.66,21.29,0.046,230,69.98,55.06,44.53,1,0,0,0,0
29.0,139.18,6.83,30,8.0,2.26,0.015,127,22.62,32.21,98.17,1,0,0,0,1
43.23,133.58,8.95,361,5.57,36.27,0.182,753,70.11,37.45,65.61,0,0,1,1,2
42.8,264.96,8.91,299,9.71,16.66,0.002,182,35.14,36.05,90.11,0,1,0,0,1
33.07,214.67,6.33,496,10.07,41.79,0.037,58,35.81,21.62,30.99,0,0,1,0,2
33.84,36.71,8.41,50,4.98,41.06,0.128,304,83.37,76.35,91.18,1,0,1,1,2
24.61,111.37,7.57,59,7.33,16.78,0.093,170,41.74,91.3,99.88,0,1,1,0,1
40.31,172.12,6.57,455,8.29,28.08,0.146,286,41.71,71.53,98.14,0,0,0,0,1
33.55,51.06,6.07,182,2.82,42.75,0.159,923,80.98,95.79,98.69,0,1,0,0,2
20.89,223.78,7.93,5,11.74,26.68,0.067,567,48.63,66.34,24.29,0,0,1,0,2
38.83,288.59,6.89,228,6.96,9.83,0.191,203,78.66,42.56,26.77,1,1,1,0,2
38.16,144.57,7.58,491,12.04,36.83,0.159,304,21.41,58.34,66.63,0,1,1,1,2
41.44,19.15,8.86,22,9.52,35.95,0.029,827,57.06,23.22,42.14,0,0,0,0,1
23.77,37.53,7.21,152,10.2,26.19,0.139,856,90.56,12.9,77.65,1,0,1,0,2
32.36,297.41,6.13,180,12.02,20.96,0.084,286,64.8,14.06,46.71,0,1,1,0,2
34.98,190.7,8.14,302,9.62,11.86,0.175,21,38.79,98.2,42.69,0,0,0,0,1
38.13,24.98,7.9,186,5.95,41.97,0.152,775,53.13,35.27,66.2,1,1,0,0,2
44.07,280.53,6.49,423,11.9,27.27,0.044,346,82.67,62.25,12.37,1,1,1,0,2
21.39,255.11,7.7,493,6.75,1.31,0.045,848,42.59,87.95,42.2,0,0,0,1,1
26.89,203.03,8.21,189,10.26,48.55,0.102,359,30.7,48.87,64.06,0,0,1,1,2
35.19,285.57,7.23,247,4.4,29.17,0.135,63,67.23,92.43,85.17,0,0,0,0,1
25.75,87.21,8.76,292,5.87,4.41,0.012,694,66.54,88.92,20.7,1,1,0,0,2
20.37,236.53,8.44,474,2.47,37.13,0.066,255,39.72,56.02,44.64,0,0,0,0,1
23.76,239.67,7.68,206,12.82,27.28,0.174,651,96.01,73.25,38.82,0,0,1,1,2
42.57,267.47,8.43,263,13.95,29.78,0.157,638,71.96,46.1,61.06,0,1,1,0,1
26.07,138.24,7.44,94,3.76,14.59,0.102,725,41.0,25.51,11.62,1,0,0,0,2
21.97,269.06,8.73,8,4.22,34.07,0.185,593,30.47,22.33,79.55,1,1,0,0,2
40.86,82.97,7.4,290,13.26,4.29,0.065,526,31.04,33.27,42.74,0,0,0,1,2
25.49,104.82,8.78,71,3.96,11.03,0.047,823,37.82,82.24,90.41,1,0,1,0,2
40.2,201.93,6.12,457,8.78,12.09,0.016,52,89.29,15.38,75.32,1,1,1,0,2
35.43,150.92,8.56,192,12.62,19.96,0.08,904,69.76,96.98,43.44,1,1,0,0,2
33.6,240.3,8.19,48,5.51,43.33,0.068,130,73.78,99.82,22.49,1,1,0,1,1
34.73,40.59,7.97,207,13.19,49.08,0.163,7,65.57,28.77,40.89,0,1,1,0,2
35.31,299.77,7.96,58,9.58,19.27,0.072,64,57.79,41.81,73.94,1,0,1,1,1
27.75,130.29,6.77,161,10.17,34.12,0.169,602,35.04,94.93,46.86,0,1,0,1,2
37.3,60.49,6.16,171,9.28,14.57,0.185,247,96.79,15.13,13.51,1,0,0,1,2
37.88,28.94,6.21,294,5.38,10.95,0.185,71,64.92,10.03,20.28,1,0,1,0,2
23.34,69.54,7.29,10,9.16,0.54,0.176,572,72.12,13.94,49.66,1,1,0,0,2
43.8,118.71,7.85,38,3.76,9.29,0.066,993,30.97,53.92,75.06,1,1,0,0,2
25.11,215.93,6.87,325,11.3,9.65,0.112,9,28.32,14.55,87.26,1,0,0,1,2
25.97,266.3,7.0,158,12.0,45.18,0.114,77,79.12,32.65,90.71,0,1,0,0,1
26.62,250.53,7.72,164,10.71,34.67,0.041,798,95.14,69.71,55.55,0,0,0,0,0
44.56,142.87,6.49,322,2.64,3.92,0.004,926,43.93,37.49,53.31,1,1,0,1,2
25.58,48.94,7.37,69,5.41,40.47,0.037,878,56.04,27.25,92.96,0,0,1,0,1
35.9,299.41,7.37,331,6.88,29.44,0.039,893,98.45,88.37,38.5,1,0,1,0,2
41.93,111.53,7.72,426,3.35,41.68,0.117,944,76.08,48.81,45.35,1,0,0,1,2
29.18,77.35,6.12,9,12.43,23.53,0.195,893,49.87,80.13,54.05,1,0,1,1,2
26.02,170.48,6.01,33,12.41,33.69,0.133,549,43.21,39.82,10.3,1,1,1,1,2
25.56,35.07,6.46,0,9.4,46.16,0.019,593,22.36,41.04,84.1,1,0,1,0,2
43.61,50.98,8.92,350,10.62,10.19,0.129,940,72.86,33.95,21.65,1,0,1,1,2
36.67,161.99,7.18,440,6.7,23.21,0.015,991,68.84,56.07,44.94,1,0,0,1,1
38.74,129.17,7.37,6,12.99,10.38,0.108,20,46.34,46.96,87.76,0,1,1,0,1
24.31,72.5,7.39,102,7.98,23.39,0.099,853,66.02,36.56,48.01,0,1,0,0,1
26.28,48.94,7.2,447,8.44,22.67,0.178,891,29.02,17.22,86.31,0,0,0,1,2
28.96,98.63,6.27,260,13.8,20.88,0.042,395,49.49,38.85,48.35,1,0,0,0,2
27.39,105.25,7.31,158,6.73,5.02,0.152,934,92.88,39.02,48.35,1,0,0,1,2
41.26,72.49,7.77,74,5.9,31.13,0.019,31,65.78,28.19,72.02,1,1,1,0,1
36.19,269.57,7.35,286,3.39,25.55,0.099,815,67.71,66.91,77.11,0,0,0,0,1
24.7,65.7,6.2,32,7.83,29.86,0.05,3,48.34,85.35,57.53,0,1,0,0,1
21.86,208.79,7.31,164,8.49,15.83,0.155,885,40.05,42.53,66.94,0,0,1,1,2
42.36,204.12,7.16,333,5.13,16.24,0.186,460,38.78,86.88,74.89,0,1,0,0,2
25.81,14.62,6.87,122,3.91,44.43,0.198,529,57.88,80.69,30.28,0,0,0,1,2
30.9,284.67,7.07,108,6.71,12.05,0.013,902,36.25,22.88,39.64,0,1,0,1,2
34.69,35.28,7.8,27,4.51,49.73,0.155,425,76.25,20.35,17.62,0,1,1,0,2
31.28,254.34,7.86,10,5.13,8.63,0.028,338,58.85,95.5,74.26,0,0,1,1,0
32.54,277.46,6.74,349,13.79,37.38,0.115,610,32.41,11.37,72.12,0,1,0,1,2
38.62,81.16,7.89,52,5.26,30.31,0.103,810,30.44,15.6,17.89,1,1,0,1,2
37.66,261.07,8.35,450,13.78,4.61,0.052,562,26.85,85.82,40.44,0,1,0,1,2
42.55,101.69,7.06,281,2.67,46.01,0.081,118,96.23,33.59,91.79,1,0,0,0,2
38.86,71.63,8.21,281,11.7,45.03,0.137,509,48.69,25.09,18.28,1,1,0,0,2
40.57,130.75,7.61,435,10.31,11.57,0.154,65,61.75,95.75,64.35,0,1,0,0,1
44.91,231.85,8.63,375,13.83,9.07,0.138,318,75.16,91.27,24.73,0,0,1,0,2
26.83,187.16,8.09,114,5.68,42.9,0.121,116,81.06,88.17,11.81,0,0,1,1,1
31.05,266.99,7.4,350,5.55,37.9,0.134,333,54.07,81.08,31.3,1,1,0,0,1
38.98,26.85,7.48,404,2.08,7.92,0.196,365,55.47,25.5,75.7,1,0,0,0,2
36.58,144.63,8.22,144,9.65,31.55,0.151,352,53.16,12.96,22.23,0,0,1,0,1
42.49,222.54,8.92,33,2.32,47.38,0.137,209,46.12,70.57,57.77,1,1,1,0,2
20.55,65.65,6.32,230,8.12,15.12,0.113,274,80.46,74.08,29.49,1,1,1,1,2
21.52,83.45,9.0,341,5.47,3.1,0.172,277,40.86,90.17,37.43,0,0,0,1,2
39.72,298.43,8.41,222,13.59,11.46,0.029,563,82.12,27.54,73.88,1,1,0,1,2
22.9,284.98,7.02,231,9.68,20.79,0.119,125,72.88,89.34,16.31,1,0,0,1,1
20.86,61.07,6.66,460,6.95,34.83,0.101,116,83.46,39.96,52.52,1,1,0,1,2
27.24,110.82,7.69,11,10.94,36.39,0.082,5,23.39,68.33,20.59,0,0,0,0,1
20.56,234.64,7.91,499,5.46,31.32,0.026,125,81.39,61.78,84.22,0,0,0,0,0
22.96,219.43,8.94,115,9.06,16.55,0.092,23,95.9,54.91,46.86,1,1,1,1,2
42.29,117.64,7.68,206,2.85,14.23,0.134,28,86.49,27.24,40.02,1,0,0,0,2
33.02,293.23,8.95,358,5.86,40.23,0.035,117,72.55,86.06,17.44,1,1,0,0,2
22.9,267.86,7.92,271,2.67,11.67,0.127,188,21.25,98.18,43.17,0,1,1,1,2
42.79,265.52,6.85,428,11.39,18.34,0.054,1,51.71,51.75,28.75,1,0,1,0,2
30.74,293.3,6.17,10,3.57,43.53,0.005,670,92.44,59.01,49.27,0,0,1,1,2
29.18,257.75,6.93,297,4.68,35.43,0.008,982,62.41,12.33,53.31,0,1,0,0,2
41.41,230.88,6.73,122,13.44,3.0,0.078,485,92.1,67.25,58.3,0,0,0,0,0
41.96,159.42,7.81,468,2.57,12.04,0.069,683,82.26,35.41,26.39,1,1,1,0,2
23.04,0.74,8.75,277,11.81,32.58,0.085,651,34.85,84.15,26.22,1,1,0,0,2
40.94,257.5,7.12,281,2.17,5.91,0.175,684,94.19,44.47,23.67,1,1,0,1,2
30.19,46.89,6.88,242,3.46,0.17,0.183,539,50.53,84.17,40.0,1,1,0,0,2
21.76,284.46,7.72,30,9.26,35.03,0.119,138,94.18,15.83,20.19,0,1,0,0,1
31.61,98.42,7.21,383,9.94,8.33,0.088,483,41.89,33.79,40.23,1,0,0,1,2
25.75,271.48,7.92,178,11.14,36.94,0.15,216,40.49,47.85,85.11,1,0,0,0,1
32.96,273.46,6.98,36,12.96,21.85,0.061,493,26.49,85.93,36.4,0,1,1,1,2
35.24,215.18,7.11,347,8.45,41.66,0.065,750,42.31,95.42,42.33,1,1,1,0,2
37.48,38.57,8.95,86,6.99,25.15,0.14,107,39.52,35.72,21.02,0,1,1,0,2
35.23,65.54,7.95,446,10.01,23.56,0.0,212,80.65,13.04,59.6,0,1,1,1,1
27.04,132.42,6.19,455,2.9,29.93,0.036,109,95.74,57.72,35.46,1,0,1,0,2
35.05,278.99,8.57,356,3.37,30.07,0.08,707,98.67,37.35,39.14,0,1,1,0,2
39.01,280.74,7.54,35,3.52,17.25,0.135,891,83.2,49.48,48.87,1,0,0,1,2
41.41,92.51,8.47,161,13.38,17.99,0.02,937,69.82,30.77,92.83,1,0,0,0,1
21.16,102.78,6.07,391,2.8,11.46,0.177,927,29.41,47.52,85.5,0,1,0,0,2
28.73,283.32,8.13,487,4.37,27.92,0.023,488,76.51,47.53,30.13,1,1,0,1,2
32.53,187.21,6.62,301,6.34,23.2,0.085,17,52.48,82.76,63.56,1,1,1,0,2
33.4,154.48,6.13,335,7.6,43.24,0.019,780,57.48,86.08,64.83,1,1,1,1,2
40.85,49.75,6.16,236,5.88,10.25,0.155,529,37.43,70.9,18.2,1,1,0,1,2
43.05,257.87,8.91,462,5.04,45.95,0.173,948,31.77,58.94,44.75,1,1,0,1,2
23.21,107.85,6.19,467,9.91,36.63,0.008,345,58.62,22.21,44.58,1,0,1,1,2
21.3,131.47,8.42,383,12.12,14.28,0.158,711,87.62,17.91,87.21,1,1,1,1,2
27.95,101.65,8.25,75,12.58,46.36,0.171,257,25.48,63.6,75.05,1,0,0,1,1
20.63,180.87,6.87,329,13.41,5.25,0.008,800,54.11,74.13,68.11,1,0,1,1,2
26.28,53.69,7.97,495,5.68,43.69,0.15,641,32.94,72.32,97.76,0,1,1,0,2
44.89,158.5,8.52,349,3.5,48.84,0.197,285,43.09,21.47,36.64,1,1,1,1,2
24.47,31.83,7.16,206,6.0,0.89,0.15,970,43.12,57.57,42.94,1,0,1,1,2
40.39,10.93,6.01,142,13.02,28.07,0.096,785,96.27,32.31,32.13,1,0,1,1,2
28.83,296.61,8.14,366,2.55,27.07,0.159,146,92.44,49.73,36.34,0,0,1,1,2
34.04,16.83,7.82,322,9.15,47.12,0.122,419,56.78,49.96,51.38,1,0,1,0,2
37.26,120.6,7.54,314,12.62,17.26,0.075,736,58.66,76.79,27.33,0,1,1,1,2
39.98,140.68,8.05,88,7.94,48.29,0.194,375,32.93,66.83,93.09,1,0,0,0,1
23.81,75.69,7.17,357,9.75,18.21,0.1,337,87.4,91.79,36.5,0,0,1,0,1
26.42,182.13,8.45,155,12.61,30.2,0.139,793,94.67,17.19,44.13,0,0,1,0,2
37.82,30.2,7.33,456,9.21,6.72,0.078,139,44.24,60.01,88.84,0,0,1,0,1
41.97,28.53,7.25,402,12.05,3.17,0.06,53,78.39,56.96,47.53,0,0,0,1,1
39.65,137.92,6.06,316,7.84,12.44,0.034,632,35.21,21.06,22.49,0,0,1,0,2
44.38,176.83,7.57,244,6.52,3.89,0.08,864,33.7,66.76,63.66,0,1,0,0,2
29.77,73.47,6.73,71,6.81,23.91,0.109,394,72.84,62.39,86.28,1,0,1,1,1
27.87,220.01,8.22,227,13.79,34.61,0.076,3,65.3,92.79,35.85,0,1,0,0,1
39.81,25.41,7.8,173,13.78,38.74,0.09,738,22.72,48.45,61.99,0,1,0,0,2
43.84,93.53,6.93,338,6.86,40.23,0.094,61,99.79,36.28,66.77,0,0,1,1,2
31.18,159.09,7.63,41,8.03,47.55,0.101,451,94.99,11.15,75.33,1,0,1,0,2
27.29,96.38,6.05,164,9.19,38.18,0.191,488,92.1,60.08,71.63,0,1,0,0,1
40.41,6.07,7.63,64,10.91,25.29,0.032,565,48.48,13.77,35.11,0,1,1,1,2
28.8,134.17,7.14,129,4.83,46.57,0.164,523,30.94,23.04,19.29,1,1,1,1,2
41.07,297.89,7.1,262,3.46,29.36,0.059,73,24.61,25.22,77.91,0,0,0,0,2
32.55,234.24,6.66,213,12.83,13.23,0.034,111,45.22,74.88,80.41,1,0,0,1,1
37.15,180.78,7.58,399,3.62,35.38,0.163,535,34.26,91.71,68.28,1,0,1,0,2
31.27,167.6,6.01,211,5.49,43.35,0.149,83,44.14,52.1,28.87,1,1,0,1,2
41.64,153.41,7.86,467,13.02,39.46,0.057,887,99.47,89.3,58.27,0,0,0,1,1
25.22,121.68,7.0,84,5.9,26.69,0.131,587,90.2,36.71,99.74,1,0,1,0,2
40.28,66.18,7.6,384,13.48,33.33,0.082,98,97.56,92.68,44.27,1,0,0,1,1
42.05,206.58,6.83,55,13.41,32.3,0.136,195,27.17,89.26,90.7,1,0,0,0,1
36.49,169.01,6.21,212,3.5,45.67,0.148,387,44.32,94.58,32.51,0,1,1,1,2
39.04,150.42,8.65,57,13.55,0.74,0.178,498,52.07,84.95,70.45,1,1,1,0,2
26.14,73.24,8.44,101,11.83,44.37,0.11,774,31.8,59.29,74.01,1,0,1,1,2
39.62,195.85,7.3,66,4.17,22.89,0.102,812,21.34,54.66,65.32,1,0,0,1,2
33.95,67.01,8.83,479,7.56,32.4,0.002,339,91.0,46.46,13.45,1,1,1,1,2
35.73,175.26,7.9,321,11.91,41.8,0.166,891,32.39,16.78,67.69,0,0,0,0,2
40.43,199.76,8.21,311,9.11,25.79,0.199,685,43.11,97.78,98.95,1,1,0,0,2
33.0,291.19,8.09,376,6.76,5.12,0.056,148,31.99,95.13,55.67,1,1,1,1,2
37.9,144.86,7.88,75,3.14,43.85,0.006,492,92.77,36.46,43.44,1,1,0,0,2
27.15,77.68,8.76,60,5.78,15.75,0.002,717,26.28,84.27,59.27,1,0,0,1,2
37.45,10.23,8.29,99,6.44,6.17,0.077,123,45.09,50.87,48.59,1,1,0,1,1
39.72,22.05,6.57,319,12.82,8.18,0.067,524,32.52,67.7,45.91,1,1,1,1,2
24.91,90.01,7.88,37,11.36,46.3,0.143,955,77.05,57.18,30.05,1,0,1,0,2
29.9,176.58,6.77,463,5.21,34.05,0.196,646,21.18,34.17,27.19,1,0,0,0,2
39.08,72.41,8.12,425,2.01,48.8,0.072,805,80.8,44.78,77.79,0,0,1,1,2
33.45,65.4,7.67,398,9.44,43.49,0.115,810,64.17,86.16,38.78,1,0,1,0,2
26.97,113.94,7.8,380,6.85,48.38,0.055,842,68.93,21.96,32.77,1,0,1,1,2
26.08,5.86,6.74,300,13.7,11.84,0.126,105,83.3,37.49,93.23,1,0,0,0,1
