temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
30.55,267.33,8.91,71,13.12,30.51,0.131,461,70.25,64.45,66.17,1,0,0,0,1
27.88,223.5,8.72,318,9.04,19.67,0.021,140,62.91,28.67,91.3,0,0,0,0,1
38.73,7.61,8.16,26,13.31,10.12,0.196,832,73.52,56.43,73.78,1,1,0,0,1
42.19,54.12,8.92,454,6.75,4.75,0.174,4,62.82,83.05,97.86,0,1,0,1,1
38.65,49.27,7.62,317,6.57,35.07,0.001,362,90.43,49.88,41.43,1,1,0,0,1
31.72,138.57,8.49,264,12.46,28.7,0.1,189,96.35,59.98,74.01,1,1,0,0,1
30.13,207.62,7.15,449,10.47,4.79,0.025,142,74.74,73.42,32.95,1,0,1,0,1
28.52,278.07,6.83,445,7.52,31.38,0.018,674,77.93,99.31,64.58,0,0,0,1,1
30.07,246.9,6.04,90,9.27,21.27,0.016,34,56.6,44.95,70.14,0,1,1,0,1
28.61,77.19,7.42,61,7.26,4.43,0.128,645,96.62,43.28,72.02,1,0,0,1,1
38.2,42.48,8.25,90,8.24,23.13,0.198,0,25.08,49.71,17.35,1,0,0,1,1
36.42,163.26,8.53,9,9.12,46.29,0.012,293,97.04,42.07,63.01,1,0,0,1,1
35.07,218.87,7.96,210,7.11,7.11,0.155,255,99.6,85.31,62.6,0,1,0,1,1
39.26,40.52,7.53,440,10.21,14.9,0.181,419,79.1,99.34,39.64,0,0,0,0,1
41.88,177.65,6.74,33,12.39,12.7,0.045,863,51.93,66.2,54.08,0,0,1,0,1
25.74,158.68,7.01,95,12.73,28.78,0.171,280,35.79,43.45,96.86,0,1,0,1,1
20.13,213.94,8.27,445,5.42,37.91,0.182,128,63.05,82.9,36.9,0,1,0,1,1
44.15,106.88,6.82,181,7.47,42.42,0.089,679,51.7,45.29,30.09,0,1,0,0,1
28.65,75.66,6.77,285,6.83,18.94,0.092,692,97.94,55.29,57.84,0,0,1,0,1
33.17,200.18,7.53,259,12.9,35.24,0.089,310,30.62,46.86,62.81,0,1,0,0,1
34.45,16.68,6.19,73,6.08,32.22,0.002,823,89.67,97.75,49.84,0,0,1,0,1
23.52,20.41,7.12,268,13.12,9.0,0.092,248,45.9,88.4,53.17,0,1,1,0,1
34.28,125.19,7.59,247,5.48,13.74,0.098,56,77.36,88.0,85.89,1,1,0,1,1
30.95,59.37,8.56,46,13.99,8.76,0.154,48,66.19,36.9,44.42,0,0,1,0,1
26.57,58.46,7.07,440,13.1,11.35,0.192,261,30.88,63.36,53.99,0,0,0,1,1
20.33,84.64,7.49,63,12.13,38.22,0.052,734,38.65,43.73,96.16,0,1,0,0,1
30.46,0.32,8.24,107,10.84,45.5,0.172,133,20.47,86.64,18.47,0,0,0,1,1
32.35,36.95,7.64,97,12.25,43.37,0.0,143,43.24,57.95,72.72,0,0,1,0,1
32.52,241.77,7.39,52,7.41,21.71,0.103,782,62.82,95.78,92.58,0,1,0,0,1
36.99,125.53,7.03,224,3.33,6.75,0.092,113,43.94,69.47,64.94,0,1,0,0,1
37.95,185.19,8.46,96,11.31,44.01,0.062,538,79.67,78.2,16.61,0,0,1,0,1
30.74,155.81,6.62,351,2.49,17.63,0.031,196,86.62,58.96,20.73,1,0,0,1,1
29.85,48.8,8.12,448,8.8,22.37,0.112,617,85.97,89.37,71.51,0,1,0,0,1
41.56,167.58,7.73,147,10.39,33.13,0.2,333,99.17,90.9,37.59,1,1,0,0,1
38.56,55.43,6.37,126,12.14,31.6,0.01,75,92.13,44.1,81.01,1,1,1,0,1
22.74,256.23,7.72,165,3.12,5.96,0.028,170,83.32,88.82,79.69,0,1,0,1,1
38.93,53.49,7.48,7,4.2,19.8,0.164,126,86.15,77.33,75.75,1,1,0,1,1
35.23,41.15,8.03,276,13.07,12.21,0.101,171,91.65,57.36,88.86,1,0,0,1,1
22.28,261.69,7.4,32,5.61,15.09,0.099,112,99.25,28.36,25.42,0,0,1,0,1
39.48,83.71,7.24,144,9.53,44.58,0.107,385,90.37,45.25,33.44,0,0,1,0,1
28.53,87.64,6.39,319,3.33,11.42,0.01,127,59.54,42.22,53.12,0,0,0,1,1
28.12,52.57,8.8,37,12.2,9.79,0.017,471,70.86,51.61,46.85,1,1,0,0,1
33.08,0.03,7.11,412,2.56,14.18,0.156,266,56.81,93.66,40.3,0,0,0,0,1
25.24,236.81,7.44,259,7.71,2.87,0.075,260,73.09,67.48,44.91,1,1,1,0,1
24.26,257.89,7.84,445,12.05,21.5,0.004,899,64.8,79.58,75.2,1,0,0,0,1
20.77,15.45,8.31,269,8.21,6.91,0.002,270,26.88,94.26,46.88,0,1,0,1,1
32.23,85.93,8.36,37,11.14,18.34,0.121,812,81.68,24.63,40.02,0,0,0,1,1
22.98,73.06,7.82,175,5.22,12.54,0.06,140,72.53,53.37,45.7,1,0,1,0,1
43.04,261.01,7.74,253,11.22,17.45,0.014,314,32.92,97.86,20.96,0,0,1,0,1
35.07,19.15,7.58,69,5.41,22.5,0.096,25,74.31,73.08,75.63,1,0,1,1,1
29.45,150.86,7.18,304,9.7,25.99,0.123,392,62.69,47.95,35.34,0,0,1,1,1
22.19,89.16,6.76,67,7.03,3.05,0.124,816,24.87,84.16,51.02,0,0,0,0,1
29.4,187.02,6.28,400,6.02,6.13,0.166,348,86.86,45.88,10.5,0,0,0,0,1
40.2,7.61,6.02,276,12.23,29.66,0.042,252,55.93,47.94,67.1,1,1,0,0,1
39.85,146.46,8.92,323,5.74,46.12,0.021,226,63.87,91.11,61.23,0,1,1,0,1
37.74,52.9,7.05,231,5.63,19.46,0.063,350,22.24,73.19,96.71,0,0,1,1,1
43.88,116.74,7.67,38,8.88,10.14,0.009,627,37.32,86.04,19.79,0,0,1,1,1
41.32,268.41,8.06,454,10.04,38.48,0.007,285,21.67,81.98,15.84,0,0,1,0,1
42.95,281.25,8.61,416,11.69,1.55,0.127,400,57.31,75.94,93.45,0,1,0,0,1
28.31,65.76,6.37,268,11.95,4.37,0.122,155,63.12,14.18,53.26,0,0,0,0,1
24.95,172.05,7.54,481,3.16,31.38,0.148,242,80.74,59.83,70.98,0,0,0,0,1
36.73,213.57,8.37,108,12.39,36.99,0.098,482,40.14,71.78,66.93,0,1,0,1,1
27.44,38.57,6.52,482,10.23,7.67,0.183,831,84.03,60.72,89.56,0,1,0,0,1
32.07,137.29,6.77,387,10.46,7.07,0.09,461,63.13,42.97,41.3,0,0,0,0,1
42.33,216.56,6.53,296,5.36,7.18,0.182,606,85.83,94.97,89.56,0,0,0,1,1
43.97,246.64,6.67,102,5.89,24.82,0.081,161,78.74,81.35,63.5,1,0,1,1,1
38.94,67.62,8.93,38,6.14,19.67,0.033,835,72.24,82.17,92.39,0,1,1,0,1
37.0,37.12,8.56,365,6.95,34.22,0.024,520,74.14,30.12,65.73,0,0,0,0,1
32.81,90.81,8.43,173,5.67,20.59,0.036,217,94.8,82.96,87.05,0,1,1,1,1
27.53,59.63,6.7,197,6.36,33.67,0.035,684,72.04,47.01,26.02,0,1,0,0,1
30.83,87.6,6.88,93,7.79,0.05,0.102,262,74.6,98.25,67.69,1,1,1,0,1
24.67,12.0,8.47,468,12.9,43.19,0.112,360,60.01,78.25,99.41,1,1,0,0,1
40.15,76.88,8.73,234,11.11,6.0,0.188,123,93.22,55.01,65.0,0,0,0,1,1
36.49,284.48,7.23,457,11.41,41.47,0.03,210,77.37,83.55,73.1,0,1,1,1,1
32.58,215.37,7.58,206,8.2,33.37,0.096,993,62.65,62.91,41.05,1,0,0,0,1
24.24,83.19,7.26,73,6.64,2.48,0.159,293,82.4,22.58,55.44,1,1,0,1,1
36.02,83.43,8.2,26,12.51,16.62,0.121,81,41.89,26.54,88.19,0,1,0,1,1
36.16,105.65,8.48,51,8.93,3.39,0.046,454,96.63,85.18,96.9,0,1,1,1,1
32.9,259.12,7.6,163,9.62,42.79,0.185,117,81.29,21.7,76.16,0,1,0,1,1
27.59,66.55,8.35,69,6.77,44.47,0.014,42,77.96,11.72,22.72,1,0,0,1,1
23.29,216.7,8.75,8,2.85,20.89,0.181,68,63.48,71.93,82.64,0,0,0,1,1
34.76,258.56,8.48,354,8.55,14.53,0.125,54,89.13,99.72,64.68,1,1,0,1,1
38.09,272.31,7.84,50,12.31,34.6,0.001,446,63.19,85.77,19.68,0,1,1,0,1
23.13,240.26,7.18,197,10.54,28.02,0.096,302,53.03,52.78,96.73,0,1,1,1,1
31.27,195.14,6.82,263,2.44,36.41,0.005,335,72.67,79.01,48.8,1,1,0,0,1
40.61,10.43,7.75,224,2.68,8.62,0.106,150,68.3,59.16,24.88,0,0,0,0,1
30.31,218.65,8.74,237,5.83,26.75,0.017,317,47.23,57.45,38.65,0,0,1,0,1
34.93,21.95,6.73,457,8.98,8.43,0.04,402,63.18,89.36,87.17,0,1,0,0,1
25.58,249.13,8.28,248,7.99,24.33,0.15,200,35.64,37.91,52.58,0,1,0,0,1
35.15,150.97,8.14,374,10.56,5.69,0.107,685,57.19,47.28,18.5,0,0,0,1,1
28.13,202.24,7.81,268,12.11,33.76,0.012,420,77.16,22.19,71.44,0,0,0,1,1
26.98,188.36,7.35,104,11.67,3.99,0.123,603,71.52,97.77,48.89,1,0,0,0,1
26.92,250.46,7.45,154,5.02,4.0,0.102,131,50.16,62.11,39.49,0,1,0,1,1
32.98,217.57,7.81,166,12.14,20.63,0.052,197,91.3,29.99,58.99,0,1,1,0,1
39.01,143.85,7.19,89,8.88,36.6,0.065,207,59.15,81.17,85.91,0,0,1,1,1
26.9,79.42,6.8,485,4.0,39.92,0.04,116,48.53,51.97,65.37,0,1,0,0,1
26.22,112.29,6.1,475,12.29,24.71,0.081,340,71.67,69.05,92.11,1,0,0,0,1
23.52,80.63,8.44,72,4.51,38.98,0.085,24,77.84,34.71,36.38,0,1,0,0,1
40.41,212.86,8.23,35,8.78,23.6,0.172,178,50.87,28.21,20.27,0,0,1,0,1
39.69,32.45,8.26,270,3.5,36.09,0.128,268,81.14,73.74,49.63,1,1,0,0,1
22.36,203.39,8.33,476,11.26,32.84,0.038,286,79.26,53.55,27.77,0,0,1,0,1
39.61,266.85,8.04,4,7.47,37.63,0.141,509,73.87,91.11,37.93,0,1,1,0,1
35.55,199.38,8.67,71,8.11,16.63,0.04,317,66.25,10.16,57.86,0,1,1,0,1
27.7,112.89,8.42,61,11.43,10.12,0.141,339,86.03,88.42,90.65,0,1,1,1,1
31.72,17.17,7.18,378,13.1,25.33,0.069,43,34.85,58.92,59.72,0,0,0,0,1
27.02,159.09,7.6,19,12.76,1.9,0.179,934,97.61,74.04,93.08,0,0,0,0,1
43.57,168.87,7.84,160,9.48,40.92,0.098,151,80.26,66.71,25.38,0,0,0,0,1
22.48,30.46,6.52,79,8.87,42.04,0.015,898,82.45,82.85,97.95,0,1,0,0,1
42.22,138.9,7.22,396,5.47,48.85,0.038,153,49.56,95.51,59.31,1,0,0,0,1
23.27,291.51,8.15,82,6.66,0.92,0.043,453,87.27,83.12,31.48,1,0,1,0,1
38.6,34.57,8.38,103,10.5,3.18,0.005,773,33.4,19.13,10.64,0,0,0,0,1
25.39,157.47,8.47,196,5.35,37.3,0.055,351,26.92,97.5,23.89,0,0,0,0,1
40.34,173.68,6.85,259,4.35,3.09,0.008,239,91.97,89.25,61.25,1,0,0,0,1
21.6,79.96,7.97,354,11.22,39.57,0.032,813,83.13,85.01,83.22,0,1,0,1,1
37.62,277.5,8.42,194,9.39,27.73,0.08,69,22.9,77.42,83.86,0,1,1,0,1
24.73,218.6,7.02,174,13.26,14.12,0.159,255,92.23,19.42,61.66,0,0,0,1,1
32.05,119.82,8.86,390,9.46,43.01,0.002,72,59.26,59.37,53.08,0,0,0,1,1
27.39,131.97,8.38,144,3.21,32.81,0.073,92,56.55,82.0,59.33,1,0,0,1,1
25.66,147.29,6.08,182,10.48,3.64,0.09,338,70.59,88.5,61.04,0,0,0,1,1
34.68,90.08,6.82,53,12.72,0.66,0.185,363,52.24,47.79,90.14,1,1,1,1,1
25.68,195.63,6.68,463,10.25,23.08,0.054,271,63.66,66.02,96.61,0,0,1,0,1
20.75,227.42,7.42,198,9.88,23.15,0.09,270,51.74,31.35,75.51,0,1,1,0,1
43.77,39.37,8.21,99,12.81,45.18,0.16,130,40.45,77.82,23.89,0,1,0,0,1
22.99,188.83,6.81,491,8.34,16.26,0.029,128,35.38,71.2,10.08,0,0,0,0,1
23.13,261.69,7.94,155,13.98,15.59,0.193,251,37.08,89.15,67.56,0,0,1,0,1
38.86,27.44,8.37,296,9.76,5.26,0.121,920,62.34,78.11,53.24,0,0,0,1,1
43.8,155.55,7.79,8,12.83,31.29,0.173,143,36.62,69.99,48.61,0,0,1,1,1
21.82,126.24,6.85,498,5.7,39.33,0.198,527,54.06,80.81,83.02,0,0,1,0,1
33.47,74.85,6.67,325,8.8,21.53,0.088,123,46.79,51.89,56.63,0,1,0,1,1
24.5,180.7,8.49,340,12.99,43.63,0.062,66,72.8,52.89,72.0,1,0,0,0,1
35.8,110.97,6.49,62,10.44,18.51,0.18,314,81.01,57.44,51.61,1,1,0,1,1
35.34,93.26,6.19,62,9.1,0.02,0.019,573,94.31,75.24,64.27,0,1,0,1,1
44.33,146.38,6.53,343,5.88,17.82,0.142,453,99.95,94.08,45.85,0,1,0,0,1
21.02,213.86,6.9,128,10.06,38.24,0.032,33,54.75,36.95,98.36,0,1,1,0,1
26.61,285.62,6.44,163,8.14,36.12,0.087,354,52.01,45.51,77.66,0,0,0,0,1
41.75,74.83,6.02,258,8.11,30.55,0.005,552,79.8,70.84,55.31,0,0,0,1,1
35.78,165.16,7.47,126,5.51,27.02,0.152,876,74.83,38.98,61.61,0,0,0,1,1
24.66,209.36,7.66,83,3.69,36.99,0.035,158,53.02,16.36,25.82,1,1,0,0,1
23.29,253.16,7.03,221,7.5,39.13,0.01,631,96.52,56.0,57.79,1,0,0,0,1
27.17,110.67,7.07,211,11.76,22.85,0.134,116,95.45,82.25,28.11,1,0,1,0,1
28.07,244.11,8.0,51,13.69,43.36,0.129,104,65.31,16.1,67.86,1,0,0,1,1
44.7,109.37,8.33,197,8.21,31.63,0.141,657,88.16,58.05,72.51,1,1,0,0,1
37.42,209.44,8.77,91,4.79,23.59,0.036,698,56.72,46.77,73.16,0,0,1,0,1
29.1,143.79,6.29,300,6.48,39.25,0.018,609,53.07,97.77,70.65,0,0,1,0,1
25.85,80.9,7.76,120,12.64,19.21,0.174,350,53.36,93.69,85.29,0,1,1,1,1
22.97,279.58,8.37,387,12.08,12.26,0.118,236,94.67,45.6,40.64,0,1,0,0,1
44.67,229.45,7.14,268,7.83,16.86,0.132,328,51.26,14.89,86.32,0,1,1,0,1
28.07,35.86,6.56,274,10.69,2.6,0.148,211,63.51,45.5,88.17,0,0,1,1,1
41.63,68.3,7.67,227,12.45,29.38,0.141,354,23.21,81.1,44.54,1,1,0,0,1
25.94,75.58,6.72,159,4.82,19.69,0.119,149,73.56,92.84,91.12,0,1,0,1,1
42.08,30.1,8.43,365,8.21,43.12,0.029,128,78.68,46.96,31.84,1,0,0,0,1
40.32,41.87,7.06,338,4.09,11.33,0.014,719,83.29,45.74,97.72,0,1,0,0,1
42.04,84.91,7.29,272,2.08,1.95,0.026,310,97.6,49.56,33.76,0,1,0,0,1
34.42,102.34,6.54,484,5.51,10.34,0.182,310,95.04,75.22,96.45,1,0,0,1,1
25.88,256.32,7.45,245,6.24,42.5,0.017,880,64.29,80.08,80.01,0,1,0,0,1
28.3,206.4,6.35,116,9.51,33.04,0.139,300,95.55,41.98,65.78,1,1,0,0,1
28.75,239.74,7.48,282,11.47,21.3,0.073,303,21.59,54.08,17.05,0,1,0,1,1
25.31,7.72,7.85,52,4.34,36.85,0.031,261,48.26,58.52,63.42,0,0,0,1,1
40.19,149.14,8.91,279,3.29,33.74,0.041,330,40.71,61.65,72.4,0,0,0,1,1
21.79,8.69,7.36,30,9.6,36.56,0.119,486,35.45,43.62,85.08,0,0,0,0,1
23.83,211.24,7.03,98,4.5,16.02,0.165,225,89.89,97.95,61.6,1,1,0,0,1
25.48,295.63,8.14,375,8.28,28.84,0.188,400,61.42,92.85,65.38,0,0,1,0,1
42.07,299.55,6.51,410,4.68,13.95,0.007,322,39.16,68.42,23.99,0,0,0,1,1
24.86,19.05,8.43,497,7.96,42.63,0.111,4,84.37,63.15,61.25,0,1,1,0,1
32.16,142.39,8.07,437,8.01,28.72,0.062,348,95.74,95.98,26.22,1,1,0,0,1
43.29,296.23,8.76,170,3.85,8.08,0.135,323,95.02,97.16,28.15,0,0,0,0,1
44.51,10.3,8.92,157,8.72,4.54,0.139,312,31.54,96.51,19.47,0,0,0,0,1
31.19,46.85,7.1,11,6.55,46.75,0.137,630,60.12,48.53,94.67,1,0,0,1,1
25.73,62.03,8.32,380,8.96,11.24,0.076,57,41.74,70.94,78.27,0,0,0,1,1
21.14,231.52,7.87,105,2.15,30.75,0.047,148,56.95,90.99,32.02,1,1,0,0,1
20.66,80.23,7.33,377,10.0,38.45,0.001,581,82.26,78.16,96.65,1,0,0,1,1
21.68,297.12,7.61,92,9.13,20.3,0.068,723,65.85,30.47,50.9,0,1,0,0,1
31.64,245.73,7.17,76,6.41,15.44,0.026,133,83.95,51.08,62.82,1,0,1,1,1
38.68,24.22,8.12,52,5.58,27.07,0.009,44,72.18,43.97,66.29,1,1,1,1,1
36.2,224.06,8.16,115,10.69,20.18,0.086,177,37.45,72.46,42.51,0,1,0,1,1
31.98,75.3,8.65,472,7.74,24.01,0.045,271,26.52,90.13,44.78,1,0,0,0,1
21.92,151.72,6.44,290,9.46,0.91,0.038,683,88.23,79.58,69.71,1,0,0,0,1
32.88,243.78,7.43,265,2.35,16.62,0.008,562,80.38,97.45,40.52,0,1,0,0,1
41.05,39.26,8.46,391,11.37,39.81,0.12,272,84.85,88.6,22.29,1,1,0,0,1
36.92,122.94,7.62,45,8.03,49.25,0.035,293,59.14,79.74,69.91,1,1,0,1,1
41.92,209.05,8.52,91,5.33,36.71,0.154,236,97.17,85.26,34.66,0,0,0,1,1
23.79,117.48,6.74,98,5.76,11.37,0.107,299,43.87,95.76,28.59,0,1,1,0,1
24.36,269.66,6.55,63,13.4,7.65,0.13,699,54.25,80.03,98.34,1,0,0,0,1
42.99,280.2,7.34,27,6.12,48.95,0.007,796,32.26,67.17,99.79,1,0,0,0,1
24.73,61.85,8.03,144,2.34,8.82,0.029,582,54.43,96.91,69.53,0,0,0,1,1
34.65,7.97,8.1,95,11.77,9.66,0.058,790,60.63,56.1,66.14,0,0,1,0,1
20.83,203.82,8.05,118,7.3,20.03,0.031,657,29.91,66.49,82.29,1,1,0,0,1
20.05,40.69,6.54,457,5.11,20.55,0.046,241,58.14,61.56,98.15,1,1,0,0,1
33.63,166.14,7.2,490,7.71,31.35,0.187,205,83.45,72.77,34.76,0,0,0,1,1
24.89,221.89,7.62,417,9.0,32.7,0.039,786,79.73,53.96,94.28,0,1,0,1,1
39.78,75.32,8.41,5,9.7,16.49,0.133,16,81.68,36.0,92.49,0,1,0,0,1
25.71,96.63,7.7,288,13.21,26.18,0.042,335,29.71,13.7,78.76,0,0,0,0,1
38.57,100.29,7.93,451,12.7,11.06,0.077,629,82.63,83.78,94.71,0,1,0,0,1
37.55,281.17,8.45,490,12.62,27.26,0.048,976,76.47,52.55,79.31,0,1,0,1,1
20.6,289.63,8.62,21,6.5,37.23,0.085,564,68.45,77.66,42.61,0,0,0,0,1
23.14,156.13,8.31,131,5.39,8.55,0.05,644,74.61,68.34,86.88,1,1,1,0,1
33.37,224.75,7.8,221,9.58,19.28,0.007,979,41.58,43.78,18.22,0,1,0,0,1
28.42,129.91,6.67,412,7.7,7.53,0.008,521,94.53,61.38,25.66,1,0,0,1,1
21.58,175.88,8.5,214,7.9,30.36,0.023,111,27.19,19.19,32.92,0,0,0,0,1
24.41,110.89,6.96,162,12.43,21.7,0.075,83,63.33,36.73,46.07,0,1,1,0,1
42.03,103.08,8.4,213,8.66,34.82,0.144,109,47.85,99.18,47.55,1,0,0,1,1
39.25,122.22,6.83,85,2.27,35.82,0.036,134,54.57,84.89,95.81,1,0,1,0,1
26.31,261.55,6.04,134,13.23,29.02,0.041,208,70.57,35.14,29.03,0,0,0,0,1
23.96,33.42,6.58,277,7.95,21.59,0.185,243,44.13,29.54,23.65,0,0,0,0,1
32.91,152.2,6.38,20,6.68,6.13,0.015,296,91.0,75.4,86.08,0,0,1,1,1
32.56,67.6,7.34,181,7.15,34.25,0.125,31,64.94,59.61,76.12,0,0,1,0,1
25.84,186.3,8.11,76,7.53,24.53,0.081,612,86.63,27.98,77.88,1,0,0,0,1
34.14,1.58,7.8,367,12.73,4.03,0.002,311,67.54,85.3,11.37,0,1,0,1,1
21.48,63.69,7.28,191,12.09,26.69,0.097,685,75.44,74.35,89.11,0,0,0,1,1
20.77,170.65,6.89,303,11.76,2.95,0.073,201,99.43,91.56,70.21,0,1,1,1,1
39.55,256.91,8.23,142,9.49,22.79,0.136,472,97.59,61.1,26.23,0,0,1,0,1
29.61,185.78,6.87,72,11.83,18.84,0.196,802,58.42,40.17,41.04,0,1,0,0,1
40.67,250.17,8.75,334,11.5,2.9,0.02,204,62.14,59.14,88.12,0,0,0,1,1
43.28,298.26,7.96,410,10.06,28.4,0.185,572,35.42,60.93,49.0,0,0,0,0,1
20.13,256.03,8.63,152,11.52,8.67,0.091,88,84.57,89.55,64.99,1,0,0,0,1
33.07,238.62,6.02,273,5.28,24.33,0.1,711,80.84,71.29,77.26,0,0,0,0,1
35.5,4.39,8.25,243,5.53,4.8,0.016,121,79.09,27.74,95.47,0,1,1,0,1
43.29,268.03,6.67,199,6.82,23.86,0.015,459,54.83,37.24,99.4,0,1,0,1,1
36.81,20.23,7.04,461,11.22,34.54,0.153,552,51.4,87.49,43.5,0,0,1,0,1
28.98,229.77,6.65,58,8.04,44.61,0.021,720,86.74,90.99,70.03,0,1,0,0,1
27.03,128.92,8.14,142,8.91,46.68,0.067,32,24.71,89.98,23.46,0,0,0,1,1
41.0,207.33,7.82,245,11.18,15.31,0.119,201,62.04,99.74,65.68,1,0,0,1,1
39.65,8.76,7.06,140,5.88,35.36,0.154,644,89.71,90.87,54.08,1,0,0,1,1
22.09,113.46,7.5,229,5.63,0.84,0.146,198,49.51,80.96,66.84,0,0,0,0,1
27.61,251.95,8.69,32,12.17,36.08,0.104,691,68.34,48.63,57.92,0,0,0,0,1
35.24,153.08,6.48,172,13.97,48.91,0.039,265,82.38,93.22,82.69,0,0,0,1,1
38.97,256.27,6.71,267,5.09,45.05,0.175,325,57.07,48.83,19.58,1,1,0,0,1
40.97,226.59,7.17,179,13.38,46.03,0.134,160,22.03,85.05,94.52,1,0,0,0,1
20.07,118.95,6.53,241,11.77,33.68,0.196,350,48.79,85.63,51.94,0,0,0,0,1
43.13,24.99,8.34,323,5.62,38.23,0.014,246,24.01,80.18,64.5,0,0,0,1,1
41.04,7.9,6.85,211,2.3,6.01,0.19,227,84.75,56.0,88.33,1,0,0,0,1
29.21,57.94,7.46,413,7.46,3.51,0.094,155,70.57,56.72,19.31,0,0,1,0,1
34.89,133.12,8.08,82,11.07,25.4,0.171,923,79.9,19.74,76.69,0,0,0,1,1
38.28,2.54,6.98,49,6.87,2.24,0.103,207,46.78,72.53,60.79,0,1,1,1,1
21.96,23.34,7.67,51,10.95,37.73,0.088,436,88.22,29.72,67.14,0,1,0,0,1
33.52,147.55,7.6,85,2.4,31.46,0.038,7,91.61,48.82,76.34,1,0,1,0,1
44.28,19.54,6.66,127,12.96,6.4,0.022,535,87.62,52.19,33.67,0,0,1,1,1
43.53,69.89,8.77,72,2.74,28.74,0.02,270,63.29,75.11,77.78,0,1,1,1,1
40.86,5.02,7.64,427,10.77,4.25,0.007,923,86.61,76.1,10.33,0,0,1,0,1
23.57,175.07,7.03,76,7.29,37.32,0.176,74,35.16,70.7,58.91,0,1,0,1,1
41.08,193.26,7.37,184,4.27,13.89,0.086,417,54.65,82.37,63.24,0,1,0,0,1
38.8,147.65,7.81,240,10.31,40.58,0.175,540,92.25,95.55,25.6,0,0,0,1,1
34.19,265.55,8.6,120,8.99,42.57,0.182,98,90.02,54.93,91.62,0,0,1,1,1
30.37,78.34,6.88,264,7.04,15.93,0.098,692,56.4,73.71,93.82,0,0,1,0,1
40.89,236.13,7.13,203,11.94,6.65,0.028,546,84.1,61.88,94.47,1,0,1,0,1
28.58,135.94,6.61,115,2.85,1.54,0.013,266,69.67,70.13,44.33,1,1,1,1,1
42.11,65.73,6.84,276,10.34,14.19,0.171,873,91.82,67.42,70.24,1,0,0,0,1
23.76,223.11,7.27,278,4.09,37.78,0.156,272,91.87,53.14,66.47,1,0,0,1,1
37.63,122.15,6.55,112,3.94,24.41,0.115,119,51.83,94.89,36.04,0,0,1,0,1
35.7,276.87,7.05,328,5.55,32.07,0.11,197,84.97,41.03,61.58,1,0,0,0,1
27.34,32.1,8.83,139,5.05,27.31,0.03,475,66.96,69.59,48.57,0,1,1,1,1
37.75,264.72,6.1,101,6.22,13.64,0.089,22,66.58,45.65,61.46,1,1,0,1,1
41.11,123.61,8.23,80,10.45,19.5,0.054,55,45.86,48.74,68.65,1,0,0,1,1
32.5,273.35,6.34,104,13.05,13.32,0.18,855,74.41,58.63,85.85,0,0,0,1,1
38.02,35.57,8.85,57,7.8,27.87,0.034,371,67.22,96.89,37.49,1,1,0,0,1
35.18,9.3,6.86,180,5.32,30.63,0.123,224,93.98,32.81,82.11,1,0,0,1,1
33.85,168.6,7.11,63,7.99,29.64,0.129,379,95.4,90.17,18.46,0,0,1,0,1
29.48,211.98,7.44,232,12.41,0.48,0.183,517,70.85,44.88,99.75,1,0,0,0,1
34.66,228.29,7.76,388,5.9,42.48,0.088,964,78.13,96.15,65.07,0,0,0,0,1
43.01,131.23,8.03,464,11.47,39.21,0.185,578,79.79,79.73,87.35,0,0,0,0,1
41.94,254.73,8.24,223,7.38,9.71,0.139,206,55.9,36.63,58.02,0,1,0,1,1
35.83,278.08,7.62,468,12.06,32.8,0.191,35,55.71,54.43,44.8,0,1,1,1,1
40.82,192.5,6.71,270,5.11,28.81,0.021,518,79.92,68.25,52.08,0,0,1,1,1
44.25,291.61,8.12,359,12.3,38.85,0.171,370,60.2,48.23,44.28,1,1,0,0,1
25.59,89.39,8.42,289,11.98,32.15,0.055,130,40.66,94.86,96.89,0,0,1,0,1
23.46,188.02,6.57,65,12.94,43.07,0.048,341,36.25,30.24,46.62,0,1,0,1,1
20.02,261.02,7.82,75,10.56,17.24,0.144,286,51.69,90.56,27.27,1,1,1,0,1
29.59,251.68,7.91,496,8.35,22.61,0.035,244,64.37,61.69,66.71,1,0,1,1,1
40.38,68.47,7.2,300,9.72,30.73,0.1,570,81.47,96.18,24.16,0,0,0,1,1
27.2,118.91,8.52,295,2.6,38.51,0.167,344,53.54,86.1,71.25,0,0,0,1,1
35.59,60.48,8.38,303,6.19,25.27,0.013,218,82.76,81.91,51.06,1,1,1,1,1
30.44,31.17,6.23,184,3.66,32.21,0.004,29,80.44,74.62,19.0,1,0,0,0,1
27.36,157.01,8.9,175,5.82,17.24,0.022,552,36.25,79.77,59.27,0,1,0,0,1
26.75,214.91,6.71,36,12.28,46.39,0.142,628,78.61,95.55,87.72,0,1,0,0,1
34.41,178.35,8.21,180,10.77,42.73,0.056,330,44.56,43.65,65.66,0,1,0,1,1
31.36,200.81,8.84,167,3.56,0.47,0.024,513,85.84,71.1,75.15,0,1,0,0,1
36.74,202.39,7.33,454,5.87,37.51,0.007,523,68.62,89.04,85.91,1,1,0,0,1
