temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
32.93,250.89,8.97,149,8.53,43.69,0.171,678,66.0,70.24,13.89,1,1,0,0,0
22.11,122.46,8.62,38,10.88,3.56,0.033,920,58.66,80.2,96.61,0,1,0,0,1
44.61,78.85,7.58,278,7.97,24.65,0.169,796,80.41,19.7,97.45,0,1,1,1,1
36.66,172.73,7.38,303,6.92,7.45,0.123,365,53.65,10.22,57.55,0,1,1,1,0
27.14,246.65,8.99,112,2.51,17.7,0.085,465,82.14,42.17,69.18,1,1,1,1,0
34.65,233.6,7.42,375,2.28,33.16,0.007,533,80.81,70.07,78.81,1,1,1,0,0
22.74,267.0,6.97,416,13.49,30.08,0.025,370,42.15,93.14,97.33,1,1,0,1,1
44.15,278.44,8.68,126,9.72,6.43,0.083,857,27.68,89.16,59.02,0,1,0,0,0
24.37,71.44,6.32,40,11.9,37.85,0.176,443,88.08,71.97,77.98,0,1,1,0,2
36.2,127.16,5.84,157,7.77,39.35,0.191,345,33.51,83.26,27.31,1,0,1,0,1
26.14,4.39,7.72,205,5.14,6.96,0.186,691,22.49,42.03,23.86,0,0,1,1,2
37.94,263.8,5.84,46,5.53,30.78,0.055,596,52.19,32.06,74.13,0,0,1,1,2
39.42,46.37,6.81,483,2.52,47.26,0.051,404,40.33,21.18,93.15,1,1,1,0,0
36.84,258.44,6.98,184,11.49,4.7,0.148,617,37.63,26.35,61.09,0,0,0,0,0
35.36,98.82,7.42,71,8.98,8.23,0.188,135,33.79,96.66,58.11,0,1,0,0,2
42.31,110.44,8.97,56,7.77,38.28,0.027,372,79.94,93.7,61.4,0,0,1,1,0
21.97,11.74,6.27,238,12.23,16.85,0.076,321,82.67,14.22,89.16,1,0,0,0,2
28.27,98.06,6.82,61,7.34,47.78,0.167,225,23.71,52.29,82.0,1,0,1,0,2
26.21,266.51,5.96,341,13.38,31.22,0.098,715,63.74,43.6,82.15,0,1,0,1,0
44.7,7.66,7.63,56,2.16,24.16,0.168,112,30.81,68.66,19.59,0,1,1,1,1
29.73,121.9,8.05,451,13.82,16.88,0.023,17,59.96,39.56,78.38,0,0,1,1,2
38.32,9.42,7.19,242,11.79,11.96,0.155,848,47.83,35.25,79.15,0,1,0,1,1
37.12,111.28,6.36,482,6.26,32.5,0.078,654,36.15,82.83,21.89,0,0,0,1,0
25.3,51.79,7.67,327,9.14,29.6,0.139,770,95.84,95.24,52.43,0,1,1,1,2
25.97,75.67,7.39,481,12.38,17.9,0.059,852,96.54,28.25,18.81,1,1,1,1,0
27.03,263.28,6.1,123,7.78,45.89,0.138,594,65.12,31.18,45.73,1,0,0,0,0
30.28,130.81,6.92,469,2.61,38.09,0.14,314,35.04,47.72,67.69,0,1,1,1,1
25.86,82.14,7.02,152,12.84,13.0,0.084,694,66.66,73.57,29.65,0,0,1,1,0
20.49,176.8,8.94,254,8.2,47.17,0.194,121,94.28,25.04,21.9,0,1,0,1,2
41.98,42.63,8.47,216,8.54,37.78,0.0,415,50.22,52.11,67.45,1,1,0,0,1
44.14,77.82,8.07,423,2.16,44.86,0.135,10,31.02,85.68,84.41,1,0,0,1,1
28.54,163.87,8.61,231,3.2,6.81,0.182,977,75.5,31.07,23.89,0,1,0,0,2
28.46,71.26,8.07,16,11.33,1.65,0.171,180,72.5,14.29,91.38,0,1,0,1,0
20.18,203.74,8.66,79,7.22,24.65,0.113,412,20.11,91.61,76.33,1,0,1,1,2
37.01,147.45,5.69,495,13.98,22.41,0.179,834,88.29,80.88,71.02,1,1,1,1,1
40.64,231.6,7.1,175,10.35,43.49,0.022,497,72.86,72.89,20.89,0,1,0,1,1
23.67,284.47,8.11,38,13.4,8.61,0.109,387,35.66,17.86,93.68,0,0,1,1,0
23.99,34.74,7.54,142,5.35,1.18,0.196,219,20.26,90.94,52.61,0,1,1,0,2
39.75,100.4,6.11,16,4.11,26.46,0.198,136,97.78,37.47,58.2,0,0,1,1,0
35.41,95.86,6.69,248,6.52,8.88,0.136,312,80.37,29.03,56.14,1,0,0,0,1
21.12,45.35,6.61,34,5.18,2.48,0.034,165,49.2,53.87,57.8,0,1,1,0,2
35.56,243.09,6.41,288,9.36,1.11,0.023,774,54.62,93.05,84.06,1,1,1,1,0
27.72,227.96,6.7,487,10.93,7.12,0.184,960,63.11,99.51,18.89,0,0,0,1,0
29.22,145.33,7.3,486,6.83,18.79,0.176,418,77.49,65.27,53.54,1,1,1,1,0
39.24,161.33,8.49,145,3.08,44.2,0.063,430,33.83,96.0,65.25,0,1,0,0,0
40.27,17.86,8.1,413,2.32,38.03,0.186,33,35.66,50.8,20.6,1,0,0,1,2
30.01,166.65,8.42,214,4.62,26.51,0.026,318,23.86,12.67,62.29,1,1,1,1,1
43.68,237.4,8.59,164,10.79,21.52,0.059,264,98.86,34.81,55.82,1,1,0,1,1
30.16,172.15,6.96,110,4.66,22.79,0.129,857,90.05,37.16,30.04,0,1,1,0,2
39.3,79.59,6.71,134,12.93,44.23,0.034,711,64.24,80.44,33.16,0,1,0,1,0
32.1,200.26,5.7,73,9.82,36.23,0.198,274,54.42,21.18,17.76,0,1,1,1,1
42.44,108.45,8.76,463,12.35,8.6,0.045,409,39.0,25.74,73.49,1,0,0,0,1
42.69,163.46,5.73,155,6.63,46.99,0.049,173,67.6,65.28,23.35,0,0,1,1,2
22.19,146.27,8.09,214,13.8,38.65,0.095,311,75.24,21.76,81.01,1,0,0,0,0
43.41,114.35,6.82,353,10.15,1.71,0.156,265,75.13,54.6,90.07,1,0,1,1,0
40.64,215.66,8.82,273,6.28,25.11,0.024,631,20.51,13.16,31.7,0,0,0,1,2
39.78,265.16,6.97,430,4.55,32.64,0.133,682,76.16,70.2,33.43,0,0,0,1,1
25.02,1.56,8.36,278,12.4,3.05,0.02,413,89.31,91.75,21.08,1,0,1,0,2
40.13,280.08,6.49,498,5.82,17.65,0.019,551,29.19,88.74,58.68,0,1,0,1,0
41.25,153.45,6.55,147,2.53,32.42,0.008,483,80.43,16.63,96.78,1,0,1,1,1
27.23,210.22,7.58,30,5.34,40.8,0.109,182,85.86,63.19,31.94,0,0,1,1,1
43.81,256.69,8.99,13,4.15,48.86,0.087,441,42.09,19.35,24.38,1,0,1,1,2
21.25,140.13,7.31,22,5.84,6.08,0.061,798,76.97,14.82,64.55,0,0,1,0,1
23.75,250.49,8.78,1,9.36,31.62,0.105,455,27.74,64.93,87.09,0,1,0,0,1
33.44,53.29,8.25,412,8.01,44.64,0.1,489,71.94,61.52,88.32,0,0,0,0,1
34.39,47.75,8.29,177,10.53,35.85,0.095,46,60.83,18.45,41.09,1,0,0,1,2
36.13,197.24,7.03,328,6.01,31.62,0.034,972,87.99,42.39,80.81,1,0,1,1,1
20.42,261.04,6.85,58,3.44,10.72,0.179,292,56.16,38.5,63.31,0,1,1,1,0
44.01,267.73,6.17,288,3.92,40.76,0.124,989,54.25,40.82,75.96,0,0,1,0,0
21.11,193.12,8.87,175,11.57,28.12,0.025,696,94.7,39.99,70.92,0,1,1,1,0
23.58,157.65,8.86,171,3.18,5.57,0.051,78,94.74,84.22,21.49,0,0,0,0,2
20.35,99.42,8.11,395,11.58,46.78,0.153,184,22.86,41.82,42.17,0,1,1,0,0
34.17,294.0,6.54,82,4.55,49.42,0.155,610,58.85,39.74,78.68,0,0,0,0,1
43.31,95.91,6.36,425,10.14,26.88,0.145,898,32.88,12.67,78.39,1,0,1,0,1
36.65,223.26,8.96,467,9.48,38.82,0.158,668,41.9,81.14,20.99,0,0,1,0,1
40.57,159.59,5.73,484,3.18,29.17,0.12,471,73.29,69.39,51.59,1,1,1,0,2
20.33,182.55,8.45,222,9.99,21.11,0.058,556,30.34,40.73,88.21,0,0,1,1,2
33.55,118.04,6.74,34,7.37,20.46,0.072,598,20.9,50.67,81.24,1,1,1,1,0
31.49,289.45,6.97,296,10.49,48.22,0.102,328,78.17,81.47,62.28,1,1,0,0,1
32.47,171.5,8.41,468,12.03,18.44,0.049,513,71.31,40.98,28.58,0,0,0,0,2
21.81,281.34,5.82,438,2.47,24.52,0.171,398,92.21,52.6,39.21,0,1,0,0,0
37.11,2.28,6.74,494,9.78,12.42,0.149,991,63.38,11.78,68.83,0,1,1,1,1
32.58,171.8,8.83,109,3.26,12.66,0.196,657,95.63,92.65,80.33,1,0,1,1,0
39.13,215.16,7.95,234,6.55,17.81,0.083,758,68.75,43.41,65.23,0,1,1,0,2
32.13,223.52,8.14,396,2.15,46.24,0.174,668,50.97,36.68,45.58,1,0,1,0,2
23.73,271.49,8.15,38,5.94,19.83,0.156,295,68.68,64.82,61.9,0,0,0,1,0
36.21,1.32,5.71,218,4.03,27.61,0.166,2,79.93,57.4,10.34,1,0,1,0,0
24.31,0.1,6.21,216,8.68,27.29,0.138,736,47.8,46.08,76.21,0,0,1,0,1
41.81,141.68,7.22,193,8.15,29.16,0.07,313,49.8,93.01,85.96,0,1,1,0,2
35.33,8.79,6.79,162,11.52,41.0,0.049,326,70.39,42.67,14.15,0,1,0,0,0
23.93,292.36,6.94,115,9.68,45.06,0.054,349,56.45,99.85,45.95,0,1,1,1,0
44.06,66.62,8.24,327,10.58,10.44,0.113,218,62.16,81.02,86.39,1,0,1,0,1
32.96,141.8,5.55,160,3.11,43.02,0.176,677,98.57,91.3,63.74,0,0,1,1,2
21.82,18.34,7.81,88,2.33,27.39,0.09,668,23.5,35.45,53.51,0,1,1,1,0
35.67,156.61,5.5,468,13.63,46.22,0.12,670,71.83,16.32,17.84,0,1,0,0,1
26.33,113.99,5.72,419,7.12,45.81,0.147,637,93.83,47.73,76.35,0,0,0,0,1
40.09,13.4,6.93,140,6.74,19.47,0.171,704,38.9,38.2,72.03,0,1,0,0,2
40.45,100.54,8.44,311,2.42,32.59,0.13,872,36.96,15.46,63.08,0,0,0,1,0
44.47,117.43,6.01,173,3.43,43.57,0.126,298,49.04,16.43,15.44,0,1,1,0,1
32.55,296.98,7.44,200,13.29,19.24,0.198,666,25.93,25.68,67.85,0,1,0,1,2
31.37,62.37,7.87,354,10.34,2.19,0.172,154,64.82,44.0,14.65,1,0,0,0,2
38.84,163.43,6.3,301,6.91,17.99,0.147,629,71.64,94.17,83.99,1,0,0,1,1
23.31,296.19,7.29,355,12.85,18.27,0.166,988,85.59,69.2,88.23,0,0,0,1,0
33.67,237.61,8.69,112,9.08,40.34,0.2,324,25.29,45.86,57.78,0,0,0,0,0
33.66,298.01,7.29,366,10.96,15.48,0.101,2,54.89,81.95,86.36,0,0,1,0,2
22.24,290.49,6.05,427,7.18,44.7,0.141,668,82.74,61.16,46.07,0,0,0,1,1
30.45,146.86,7.7,173,7.18,27.43,0.163,870,81.46,47.57,36.1,0,1,0,1,1
41.33,208.91,7.57,498,2.82,29.31,0.089,652,25.89,22.99,53.57,0,0,0,0,0
41.4,33.13,5.59,73,10.81,40.35,0.191,864,20.91,93.43,60.29,0,0,0,0,1
22.48,132.34,5.82,324,3.19,6.73,0.076,59,82.67,66.15,78.98,1,1,1,0,2
22.27,242.71,6.05,286,11.17,0.9,0.049,595,31.04,49.53,64.19,1,0,0,1,2
26.57,151.6,5.98,124,4.29,2.83,0.135,834,66.22,49.45,87.03,0,0,1,0,2
41.87,210.81,6.41,23,4.97,1.53,0.016,197,27.54,78.85,94.22,0,1,0,1,2
23.22,223.73,7.09,31,13.01,34.99,0.025,362,43.64,26.15,56.98,0,1,0,0,0
38.0,76.04,6.8,253,7.66,12.25,0.194,848,32.64,47.58,74.59,1,1,0,1,1
22.53,262.71,8.62,496,3.5,42.87,0.056,890,78.91,15.67,53.34,0,1,1,0,1
35.58,137.95,7.64,112,12.86,44.14,0.007,814,73.82,17.19,91.55,0,1,0,0,2
28.9,63.06,8.57,194,7.43,17.8,0.095,963,30.82,57.37,12.75,1,1,0,0,1
39.72,259.62,7.34,15,3.57,9.74,0.173,608,24.75,44.27,74.67,1,0,1,1,1
25.84,125.35,5.81,440,6.69,24.94,0.067,160,57.31,74.76,54.67,1,0,1,1,1
35.98,225.09,7.12,488,9.07,40.79,0.084,517,35.64,98.81,15.5,0,0,1,1,0
25.89,164.41,8.38,496,6.35,34.24,0.031,885,20.65,87.35,77.11,1,1,1,0,1
37.84,114.56,6.18,211,13.09,1.29,0.069,447,41.14,49.77,45.35,0,1,0,0,0
41.84,242.96,5.82,107,5.24,0.36,0.193,488,37.22,44.01,57.45,1,0,0,1,2
23.17,175.34,6.65,23,4.11,5.69,0.175,845,74.8,62.66,74.15,1,0,0,0,1
41.66,117.17,6.86,289,4.65,16.84,0.148,454,88.87,18.25,32.69,0,1,0,0,2
34.84,32.88,6.57,383,3.0,26.84,0.157,837,39.01,98.89,35.95,1,0,1,1,2
23.18,268.63,5.97,307,7.43,40.88,0.134,946,37.84,98.29,42.1,1,1,0,0,2
30.69,10.64,6.38,303,12.54,7.14,0.024,322,51.02,93.07,77.29,1,0,1,0,1
24.02,258.96,7.89,342,5.66,7.62,0.023,868,33.8,69.6,98.36,1,0,0,0,1
37.51,107.99,6.85,118,5.1,43.18,0.107,405,95.75,55.28,42.67,0,1,1,0,2
38.97,191.8,7.71,180,12.05,46.2,0.119,997,39.48,73.6,64.97,0,0,0,0,2
22.64,276.66,7.38,438,5.67,27.56,0.194,455,27.47,38.3,39.16,1,1,0,0,0
32.65,45.51,7.42,37,7.72,39.24,0.09,791,64.55,86.7,88.91,0,1,1,0,1
40.37,170.09,6.37,385,2.37,17.13,0.183,204,63.01,22.12,94.2,0,1,1,1,1
43.4,229.33,7.33,232,5.44,47.31,0.198,972,70.55,82.31,27.07,0,1,0,1,1
32.84,227.28,5.58,68,3.57,45.24,0.169,320,97.34,88.07,68.87,1,0,1,1,0
43.76,157.69,7.01,81,3.27,42.48,0.08,754,45.88,25.31,91.54,1,0,0,0,1
33.39,187.42,7.5,117,7.18,0.65,0.151,180,48.77,53.07,52.75,1,0,1,1,2
29.85,227.26,6.14,308,5.33,26.16,0.109,127,46.96,90.25,40.18,1,1,1,0,1
41.21,252.31,6.4,49,4.0,1.33,0.04,936,70.29,96.34,91.51,0,0,0,1,2
32.32,228.54,6.27,156,8.14,33.87,0.026,99,68.33,83.02,33.21,1,1,0,1,2
31.8,106.2,5.75,73,11.41,9.17,0.014,799,62.3,94.68,28.64,0,0,1,1,1
32.26,299.02,6.72,489,10.82,31.97,0.065,580,49.15,94.33,89.25,1,1,1,0,2
41.17,130.35,8.93,182,5.01,4.9,0.138,326,54.21,98.17,67.02,1,0,0,0,1
40.8,7.34,6.74,105,5.16,37.83,0.183,241,83.4,47.21,26.65,0,1,0,0,2
30.09,108.79,7.11,188,10.78,36.32,0.064,44,68.74,35.82,67.86,1,1,0,0,1
28.33,38.33,7.79,305,8.69,0.23,0.106,31,77.3,66.96,88.86,1,0,0,0,1
32.3,36.43,7.77,271,10.91,39.6,0.094,539,42.14,27.0,18.04,0,1,1,1,2
34.32,84.46,8.82,86,2.02,8.19,0.022,352,92.92,60.13,33.1,1,0,1,1,2
25.96,16.01,8.5,349,3.05,5.46,0.152,749,22.81,62.14,64.38,0,0,0,1,1
39.85,206.55,8.28,325,11.62,25.01,0.104,781,67.66,82.58,20.35,0,0,0,1,1
32.16,22.2,8.83,171,12.21,29.5,0.183,652,84.99,42.56,91.49,0,0,0,1,2
28.35,60.99,6.31,251,6.12,5.16,0.167,988,89.3,64.16,63.37,1,0,0,1,1
22.67,27.87,7.66,355,13.5,15.24,0.056,433,45.56,91.29,62.65,1,1,0,1,1
25.97,18.95,8.61,467,5.62,20.39,0.063,167,56.78,47.96,15.03,1,0,0,1,0
43.73,80.33,7.68,143,12.68,47.18,0.107,896,22.79,61.46,47.92,1,1,1,0,1
27.63,171.57,8.92,283,7.06,12.57,0.025,430,83.18,80.86,27.54,0,1,0,0,0
24.22,289.41,5.85,184,8.74,13.02,0.05,112,29.97,32.47,82.77,1,1,1,0,1
31.52,262.67,7.04,153,9.72,32.97,0.164,624,54.25,19.3,40.25,0,1,0,1,0
27.68,262.78,8.92,341,3.6,36.36,0.031,474,99.26,71.36,46.27,1,1,1,1,0
20.88,52.82,6.83,117,2.45,0.54,0.109,285,93.42,43.34,67.66,1,1,1,1,0
28.08,79.47,8.09,266,7.12,6.7,0.079,545,46.4,44.34,74.57,1,0,0,1,0
33.6,22.92,5.61,384,3.92,17.88,0.04,557,37.91,93.71,81.1,0,0,0,1,1
33.79,233.54,7.93,324,8.59,31.6,0.194,0,40.14,46.71,25.74,0,0,1,1,0
28.91,20.94,8.77,254,7.44,6.71,0.165,417,74.78,95.83,33.63,1,0,1,1,2
31.18,167.01,6.84,240,3.47,17.85,0.053,186,78.06,19.57,18.31,1,1,1,1,0
44.14,74.36,5.57,170,9.99,4.01,0.157,902,37.32,40.87,87.08,1,0,1,0,1
29.43,73.03,5.6,429,2.25,28.56,0.001,448,39.2,72.36,38.39,1,0,0,0,0
26.46,297.22,8.62,104,3.52,21.32,0.056,681,45.87,21.34,21.35,0,1,0,0,2
26.09,227.03,8.03,489,10.4,39.4,0.022,977,54.65,44.83,38.02,0,0,1,0,0
31.44,251.08,5.87,35,8.33,28.69,0.085,994,93.4,86.66,15.14,1,1,1,0,2
38.99,171.59,5.69,65,5.38,32.96,0.128,753,22.12,78.56,85.29,1,0,1,0,2
25.15,261.3,8.32,184,4.16,33.56,0.034,274,71.06,35.39,35.83,1,1,0,1,1
37.73,193.65,8.33,389,9.71,29.48,0.048,908,88.94,42.08,41.51,0,0,0,1,0
20.53,283.85,5.92,189,4.47,0.8,0.079,22,77.87,55.46,94.63,0,1,1,1,0
30.47,84.4,6.56,154,13.82,41.6,0.126,65,37.34,75.82,27.04,1,0,0,1,2
39.4,178.6,8.23,380,12.43,45.83,0.062,386,58.14,23.67,28.36,0,1,0,0,1
28.47,207.04,7.34,409,3.59,26.71,0.12,85,92.82,57.49,60.44,1,0,0,1,1
34.09,117.88,8.85,226,12.31,5.61,0.07,931,29.26,16.6,97.5,0,1,1,0,2
25.12,263.91,7.18,140,6.14,32.74,0.052,944,99.0,45.8,91.11,1,0,1,0,1
38.55,293.94,7.87,75,7.88,18.19,0.171,711,31.49,27.19,63.36,0,0,1,0,0
21.31,148.13,7.28,145,3.71,3.66,0.077,86,31.39,37.81,83.1,0,0,0,1,1
41.31,117.19,8.8,37,3.42,42.71,0.184,327,85.03,39.83,53.89,1,1,1,1,1
24.95,141.58,6.9,489,12.39,35.59,0.061,952,86.27,79.31,49.12,0,0,0,0,0
41.86,255.82,6.3,261,9.56,40.24,0.109,856,23.03,33.86,46.04,0,0,1,1,2
28.81,193.64,6.64,125,7.53,39.81,0.011,738,33.46,69.74,50.91,0,1,0,1,1
38.07,13.43,8.48,91,2.43,17.88,0.136,959,95.88,57.99,73.62,1,0,1,1,2
27.98,162.65,7.24,283,13.06,24.11,0.159,622,42.35,82.38,83.93,1,0,0,0,0
42.65,5.19,6.74,344,6.51,11.68,0.194,138,20.98,38.94,61.84,0,1,0,1,2
23.17,233.56,7.4,260,7.0,37.74,0.167,808,40.32,99.52,88.21,0,1,1,0,2
24.46,98.49,5.97,442,5.48,26.2,0.063,234,78.83,36.62,67.48,0,1,0,0,1
32.33,141.6,5.52,462,12.7,32.5,0.111,773,93.32,62.16,82.25,1,1,0,1,1
22.05,239.6,6.48,366,6.14,17.83,0.118,873,32.41,66.9,72.06,1,1,1,1,0
24.9,13.93,7.62,107,4.09,33.96,0.011,812,37.95,58.44,79.64,0,0,0,0,1
43.59,47.56,7.99,456,8.01,33.56,0.015,720,55.32,87.3,11.71,1,0,0,0,2
44.41,119.39,8.39,44,11.38,38.51,0.065,227,79.86,20.17,88.05,0,0,0,1,1
29.41,68.98,8.74,367,6.46,7.77,0.149,696,72.7,63.75,89.73,1,1,0,0,1
43.08,101.37,6.94,436,9.82,31.18,0.057,81,46.2,55.57,85.72,0,0,0,1,1
33.62,299.45,8.09,1,5.65,43.97,0.175,672,25.31,47.55,75.71,0,1,0,1,1
26.74,247.62,5.76,432,10.64,4.71,0.129,188,40.24,41.16,80.88,1,0,1,1,1
37.56,265.17,5.7,200,10.02,48.04,0.094,17,37.57,23.76,26.31,0,1,0,1,2
36.47,281.12,5.94,89,10.17,10.39,0.108,6,21.68,68.5,14.29,1,0,1,1,1
44.73,102.28,7.07,214,9.75,46.83,0.066,284,98.0,20.59,36.08,1,1,1,0,1
26.63,89.12,6.24,114,3.88,43.4,0.195,196,40.43,84.64,49.82,1,1,1,1,2
36.8,70.22,6.5,318,12.66,38.51,0.035,399,86.92,50.3,34.37,1,1,1,1,2
21.3,249.04,7.77,91,9.03,10.47,0.172,734,58.79,64.49,88.36,0,1,0,1,1
22.84,203.87,6.75,325,6.59,10.82,0.136,964,97.78,17.0,96.8,1,0,1,0,2
20.1,70.85,7.45,185,4.07,12.97,0.142,73,31.96,18.41,79.37,0,0,0,1,2
44.99,113.1,6.94,259,11.4,40.52,0.167,412,28.85,31.23,52.89,0,0,1,0,2
40.06,152.01,6.09,157,8.11,9.38,0.027,412,20.2,80.18,23.12,1,0,1,1,0
39.67,158.44,5.76,56,3.77,29.04,0.139,15,77.48,53.72,88.48,1,0,1,1,0
32.74,266.62,6.33,46,13.06,38.88,0.155,259,44.51,37.98,85.78,0,1,1,0,1
27.5,114.17,5.7,401,3.27,23.03,0.197,64,89.63,86.45,24.61,1,0,1,0,2
23.78,272.56,7.67,221,8.29,42.04,0.15,71,70.7,27.27,14.38,1,1,0,1,0
27.12,132.41,8.29,474,9.33,28.11,0.19,987,66.19,33.35,90.91,0,0,1,0,1
29.4,223.91,6.69,107,13.99,29.76,0.17,640,58.95,79.91,83.97,0,1,1,1,0
38.91,279.08,6.85,350,3.69,33.84,0.175,505,40.65,12.43,94.08,0,1,0,0,0
33.49,272.27,8.36,299,9.36,42.3,0.183,731,25.18,29.83,42.21,0,1,1,1,2
21.94,17.09,6.28,179,7.72,0.23,0.106,130,55.49,56.92,69.21,1,1,1,0,2
20.45,61.71,5.92,176,5.09,19.63,0.142,575,27.93,92.35,87.78,0,0,1,1,2
22.56,143.07,7.25,486,13.31,48.15,0.025,753,92.46,33.93,40.73,0,0,0,1,1
30.26,129.47,7.76,413,11.49,4.93,0.071,65,86.35,29.18,52.71,1,1,1,0,1
43.33,192.27,7.6,179,11.32,11.67,0.176,600,69.58,97.74,57.85,1,1,1,1,2
35.94,283.41,8.0,36,12.79,28.55,0.196,824,56.2,57.21,12.63,1,1,1,0,0
40.05,33.72,5.7,62,10.7,42.89,0.022,356,56.34,15.63,84.55,1,0,0,0,0
31.66,135.56,7.0,267,8.08,4.86,0.117,458,57.16,34.88,94.94,0,0,0,0,0
29.04,57.72,6.33,272,6.7,0.2,0.147,877,79.64,58.03,47.54,1,0,0,0,0
22.71,268.23,8.16,289,10.45,34.35,0.103,273,30.1,16.48,65.0,1,1,1,1,0
41.9,289.37,8.55,411,9.23,29.87,0.047,105,62.5,72.33,58.75,0,1,1,1,0
39.58,143.61,6.48,387,8.51,13.55,0.008,38,85.01,57.02,41.31,1,0,0,1,2
24.2,31.2,5.83,353,9.07,47.88,0.19,487,60.81,73.87,17.42,1,0,1,0,2
32.81,235.59,6.39,301,9.86,27.96,0.047,635,21.1,40.76,56.81,0,1,0,1,2
32.18,209.14,5.86,269,13.62,33.17,0.06,120,39.58,47.8,31.97,1,0,1,0,1
35.63,106.4,6.63,268,11.04,18.94,0.129,595,73.49,93.53,68.71,0,0,1,1,2
43.65,266.22,7.38,496,4.12,46.08,0.086,208,94.74,28.96,58.35,0,0,1,0,1
34.49,292.75,8.91,441,7.6,13.8,0.085,774,91.5,13.56,63.15,1,0,0,1,2
33.51,167.36,6.9,304,10.14,37.44,0.017,950,85.82,98.4,64.16,1,1,0,1,0
21.26,169.72,6.27,245,4.11,5.83,0.198,111,96.01,10.67,89.71,0,0,1,1,1
21.57,89.25,6.08,177,13.19,26.89,0.057,400,42.39,89.94,23.27,1,0,0,1,0
24.68,175.35,6.11,66,2.92,28.89,0.022,579,20.99,84.34,82.51,1,0,0,1,1
20.81,131.89,6.17,276,9.33,9.42,0.136,803,48.35,53.89,95.93,1,1,1,1,0
38.58,90.66,8.17,207,13.71,16.19,0.15,891,66.16,73.48,74.92,0,1,0,1,2
38.08,20.16,5.71,306,10.73,8.93,0.005,733,45.32,19.46,22.51,1,0,1,0,1
23.4,75.81,8.99,37,10.13,42.25,0.054,0,23.54,78.73,86.52,0,0,0,1,2
40.9,59.36,7.33,118,13.97,32.86,0.039,758,60.57,80.54,81.26,0,1,0,0,2
23.87,162.61,7.4,25,11.5,22.32,0.158,290,35.98,14.62,87.65,1,0,1,0,0
27.53,180.5,6.75,5,13.64,27.8,0.037,75,78.21,54.75,53.77,0,0,0,0,1
26.22,182.57,7.92,273,10.39,17.2,0.047,400,27.14,95.33,83.82,0,0,1,1,2
29.31,116.45,7.15,232,9.99,21.44,0.197,591,96.65,95.6,23.86,0,0,1,0,0
26.37,126.37,6.65,113,11.15,30.97,0.14,667,90.13,98.61,61.9,0,0,0,0,0
32.22,250.27,6.43,133,4.27,10.57,0.078,799,89.91,69.1,59.66,0,0,0,0,2
30.19,142.87,8.74,424,11.67,6.7,0.151,749,83.19,22.7,90.71,0,1,0,0,0
44.66,296.33,6.52,312,13.64,47.22,0.093,950,70.69,47.16,87.66,0,1,0,0,0
21.4,131.89,7.03,177,9.34,11.84,0.043,802,24.27,75.42,74.44,0,1,0,1,2
23.55,194.87,6.73,24,2.15,24.76,0.098,895,72.99,35.55,25.74,0,1,0,1,0
21.32,15.11,5.8,47,2.87,38.08,0.154,530,79.75,82.91,82.61,1,1,0,0,1
35.65,196.0,6.15,279,4.82,27.8,0.036,92,30.47,87.52,65.28,0,0,1,1,1
21.36,255.43,6.16,413,7.89,31.74,0.097,604,69.26,78.72,83.49,0,0,1,1,0
40.91,282.74,7.93,342,6.97,8.17,0.024,498,58.31,40.79,94.45,0,0,0,1,2
32.8,299.2,6.92,300,13.75,19.75,0.169,591,57.8,76.73,50.51,1,0,1,1,0
33.18,84.65,8.24,298,13.35,34.51,0.164,771,35.96,16.51,77.01,0,0,1,1,1
34.04,172.61,7.98,71,6.71,10.49,0.135,404,79.16,40.17,97.57,0,1,1,1,2
24.27,135.22,6.17,439,11.53,24.18,0.184,509,94.01,78.9,29.23,1,0,0,0,2
24.94,169.15,7.47,496,9.64,29.46,0.08,624,83.02,81.53,86.23,0,0,1,0,0
27.97,47.24,8.1,200,4.92,39.47,0.026,114,49.52,38.69,22.77,0,1,0,0,2
34.84,256.84,7.72,325,13.17,10.82,0.195,683,98.73,96.43,11.54,1,1,0,1,0
25.25,272.87,7.6,32,5.11,48.9,0.103,573,49.13,34.6,86.23,1,0,1,0,2
22.91,134.9,8.09,96,12.44,48.37,0.095,640,38.75,69.4,96.39,1,1,0,1,0
44.25,84.13,5.7,44,9.65,0.61,0.013,850,97.45,89.11,12.9,1,0,1,0,1
20.55,42.25,8.06,262,9.45,18.4,0.114,306,83.19,59.63,86.0,0,1,0,1,1
40.07,205.13,6.45,361,12.06,3.39,0.129,115,80.9,47.12,72.95,1,0,0,0,2
39.7,93.67,7.5,401,7.93,15.86,0.095,107,26.19,29.03,72.98,0,0,1,0,0
27.43,272.86,6.35,69,12.24,30.35,0.182,217,35.36,27.68,51.37,1,1,1,1,0
23.39,201.3,8.44,300,8.6,30.44,0.148,715,21.48,24.3,47.54,0,0,0,0,1
23.64,193.71,7.18,292,13.82,4.83,0.008,656,82.13,49.87,43.57,0,0,1,0,0
37.44,167.82,7.75,404,9.92,33.86,0.109,36,42.26,59.31,44.37,0,0,0,0,1
